status,card,type,bucket_path,url
no_file,"Roof Stairs & Walkways Installation Sheet","no Installation Sheet in any of 3 folders","",""
no_file,"Satellite Data Sheet","no Data Sheet in solutions/satellite-dish","",""
no_file,"Signage Data Sheet","no Data Sheet in solutions/signage","",""
no_file,"Signage Installation Sheet","no Installation Sheet in solutions/signage","",""
no_file,"Signage Step File","no Step File in solutions/signage","",""
no_file,"Solar Data Sheet","no Data Sheet in solutions/solar","",""
no_file,"Solar Installation Sheet","no Installation Sheet in solutions/solar","",""
no_file,"Solar Installation Video","unrecognized doc type","",""
no_file,"Solar Sales Sheet","no Sales Sheet in solutions/solar","",""
no_file,"U2000 Technical Drawings","no Technical Drawings under u2000/*","",""
no_file,"U2200 Plate Technical Drawings","no Technical Drawings in u2200/plate","",""
no_file,"U2400 Technical Drawings","no Technical Drawings under u2400/*","",""
no_file,"U2600 Technical Drawings ","unrecognized doc type","",""
no_file,"U2800 Technical Drawings","no Technical Drawings under u2800/*","",""
no_file,"U3200 Technical Drawings","no Technical Drawings under u3200/*","",""
no_file,"U3400 Technical Drawings","no Technical Drawings under u3400/*","",""
no_file,"U3600 Technical Drawings","no Technical Drawings under u3600/*","",""
no_file,"U3800 Technical Drawings","no Technical Drawings under u3800/*","",""
no_file,"Unitized Snow Fence Installation Sheet","no Installation Sheet in solutions/snow-retention/unitized-snow-fence","",""
no_file,"Wall Mounted Box Data Sheet","no Data Sheet in solutions/wall-box","",""
no_file,"Wall Mounted Box Sales Sheet","no Sales Sheet in solutions/wall-box","",""
orphan_file,"","","anchor/u-anchors/u2000/kee/case-study.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fkee%2Fcase-study.pdf"
orphan_file,"","","anchor/u-anchors/u2000/kee/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fkee%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2000/pvc/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fpvc%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2000/pvc/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fpvc%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2000/pvc/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Fpvc%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2000/tpo/case-study-carribeanva.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Ftpo%2Fcase-study-carribeanva.pdf"
orphan_file,"","","anchor/u-anchors/u2000/tpo/case-study.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Ftpo%2Fcase-study.pdf"
orphan_file,"","","anchor/u-anchors/u2000/tpo/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Ftpo%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2000/tpo/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Ftpo%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2000/tpo/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2000%2Ftpo%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2200/plate/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2200%2Fplate%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2200/plate/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2200%2Fplate%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2400/epdm/case-study.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fepdm%2Fcase-study.pdf"
orphan_file,"","","anchor/u-anchors/u2400/epdm/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fepdm%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2400/epdm/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fepdm%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2400/epdm/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fepdm%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2400/kee/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fkee%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2400/kee/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fkee%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2400/kee/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fkee%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2400/pvc/case-study-supertarget.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fpvc%2Fcase-study-supertarget.pdf"
orphan_file,"","","anchor/u-anchors/u2400/pvc/case-study-westindawn.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fpvc%2Fcase-study-westindawn.pdf"
orphan_file,"","","anchor/u-anchors/u2400/pvc/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fpvc%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2400/pvc/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fpvc%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2400/pvc/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Fpvc%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2400/tpo/case-study.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Ftpo%2Fcase-study.pdf"
orphan_file,"","","anchor/u-anchors/u2400/tpo/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Ftpo%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2400/tpo/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Ftpo%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2400/tpo/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2400%2Ftpo%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2600/app/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fapp%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2600/app/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fapp%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2600/app/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fapp%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2600/sbs-torch/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs-torch%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2600/sbs-torch/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs-torch%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2600/sbs-torch/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs-torch%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2600/sbs/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u2600/sbs/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2600/sbs/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2600%2Fsbs%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u2800/coatings/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2800%2Fcoatings%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u2800/coatings/test-report.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu2800%2Fcoatings%2Ftest-report.pdf"
orphan_file,"","","anchor/u-anchors/u3200/plate/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3200%2Fplate%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u3400/epdm/Install-Sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fepdm%2FInstall-Sheet.pdf"
orphan_file,"","","anchor/u-anchors/u3400/epdm/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fepdm%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u3400/kee/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fkee%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u3400/kee/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fkee%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u3400/pvc/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fpvc%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u3400/pvc/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Fpvc%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u3400/tpo/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Ftpo%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u3400/tpo/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3400%2Ftpo%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u3600/app/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3600%2Fapp%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u3600/app/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3600%2Fapp%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u3600/sbs-torch/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3600%2Fsbs-torch%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u3600/sbs-torch/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3600%2Fsbs-torch%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u3600/sbs/manufacturer-approval.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3600%2Fsbs%2Fmanufacturer-approval.pdf"
orphan_file,"","","anchor/u-anchors/u3600/sbs/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3600%2Fsbs%2Fproduct-data-sheet.pdf"
orphan_file,"","","anchor/u-anchors/u3800/coatings/product-data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=anchor%2Fu-anchors%2Fu3800%2Fcoatings%2Fproduct-data-sheet.pdf"
orphan_file,"","","solutions/camera-mount/case-study-houston-space-center.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fcamera-mount%2Fcase-study-houston-space-center.pdf"
orphan_file,"","","solutions/duct-securement/data-sheet-36x36-standard.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fduct-securement%2Fdata-sheet-36x36-standard.pdf"
orphan_file,"","","solutions/duct-securement/data-sheet-36x48-standard.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fduct-securement%2Fdata-sheet-36x48-standard.pdf"
orphan_file,"","","solutions/duct-securement/intake-form.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fduct-securement%2Fintake-form.pdf"
orphan_file,"","","solutions/elevated-stack/Tower/Stack Securement - 2000 Series U-Anchor/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Felevated-stack%2FTower%2FStack%20Securement%20-%202000%20Series%20U-Anchor%2Fcad.dwg"
orphan_file,"","","solutions/elevated-stack/Tower/Stack Securement - 2000 Series U-Anchor/intake-form.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Felevated-stack%2FTower%2FStack%20Securement%20-%202000%20Series%20U-Anchor%2Fintake-form.pdf"
orphan_file,"","","solutions/existing-mechanical-tie-down/case-study-houston-space-center.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fexisting-mechanical-tie-down%2Fcase-study-houston-space-center.pdf"
orphan_file,"","","solutions/existing-mechanical-tie-down/intake-form.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fexisting-mechanical-tie-down%2Fintake-form.pdf"
orphan_file,"","","solutions/large-electrical-box-frame-w-3000-series-u-anchor/Sales-Sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Flarge-electrical-box-frame-w-3000-series-u-anchor%2FSales-Sheet.pdf"
orphan_file,"","","solutions/large-electrical-box-frame-w-3000-series-u-anchor/data-sheet-DataSheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Flarge-electrical-box-frame-w-3000-series-u-anchor%2Fdata-sheet-DataSheet.pdf"
orphan_file,"","","solutions/large-electrical-box-frame-w-3000-series-u-anchor/data-sheet-InstallSheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Flarge-electrical-box-frame-w-3000-series-u-anchor%2Fdata-sheet-InstallSheet.pdf"
orphan_file,"","","solutions/lightning/case-study-space-center-houston.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Flightning%2Fcase-study-space-center-houston.pdf"
orphan_file,"","","solutions/medium-electrical-box-frame-w-3000-series-u-anchor/Data-Sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fmedium-electrical-box-frame-w-3000-series-u-anchor%2FData-Sheet.pdf"
orphan_file,"","","solutions/medium-electrical-box-frame-w-3000-series-u-anchor/Sales-Sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fmedium-electrical-box-frame-w-3000-series-u-anchor%2FSales-Sheet.pdf"
orphan_file,"","","solutions/pipe-frame/attached/data-sheet-36x36-standard.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fpipe-frame%2Fattached%2Fdata-sheet-36x36-standard.pdf"
orphan_file,"","","solutions/pipe-frame/attached/data-sheet-36x48-standard.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fpipe-frame%2Fattached%2Fdata-sheet-36x48-standard.pdf"
orphan_file,"","","solutions/pipe-frame/attached/intake-form.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fpipe-frame%2Fattached%2Fintake-form.pdf"
orphan_file,"","","solutions/pipe-frame/exisiting/assembly.step","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fpipe-frame%2Fexisiting%2Fassembly.step"
orphan_file,"","","solutions/pipe-frame/exisiting/case-study-houston-space-center.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fpipe-frame%2Fexisiting%2Fcase-study-houston-space-center.pdf"
orphan_file,"","","solutions/pipe-frame/exisiting/data-sheet-36x36-standard.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fpipe-frame%2Fexisiting%2Fdata-sheet-36x36-standard.pdf"
orphan_file,"","","solutions/pipe-frame/exisiting/data-sheet-36x48-standard.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fpipe-frame%2Fexisiting%2Fdata-sheet-36x48-standard.pdf"
orphan_file,"","","solutions/pipe-frame/exisiting/intake-form.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fpipe-frame%2Fexisiting%2Fintake-form.pdf"
orphan_file,"","","solutions/small-electrical-box-frame-w-3000-series-u-anchor/Sales-Sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fsmall-electrical-box-frame-w-3000-series-u-anchor%2FSales-Sheet.pdf"
orphan_file,"","","solutions/small-electrical-box-frame-w-3000-series-u-anchor/data-sheet-DataSheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fsmall-electrical-box-frame-w-3000-series-u-anchor%2Fdata-sheet-DataSheet.pdf"
orphan_file,"","","solutions/snow-retention/2-pipe-snow-fence/intake-form.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fsnow-retention%2F2-pipe-snow-fence%2Fintake-form.pdf"
orphan_file,"","","solutions/solar/case-study-carribean-va.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fsolar%2Fcase-study-carribean-va.pdf"
orphan_file,"","","solutions/solar/case-study-golden1.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fsolar%2Fcase-study-golden1.pdf"
orphan_file,"","","solutions/solar/case-study-ipark.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fsolar%2Fcase-study-ipark.pdf"
orphan_file,"","","solutions/solar/case-study-mandalay-bay.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fsolar%2Fcase-study-mandalay-bay.pdf"
orphan_file,"","","solutions/solar/case-study-super-target.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fsolar%2Fcase-study-super-target.pdf"
orphan_file,"","","solutions/weather-station/assembly.step","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fweather-station%2Fassembly.step"
orphan_file,"","","solutions/weather-station/cad.dwg","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fweather-station%2Fcad.dwg"
orphan_file,"","","solutions/weather-station/case-study-houston-space-center.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fweather-station%2Fcase-study-houston-space-center.pdf"
orphan_file,"","","solutions/weather-station/data-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fweather-station%2Fdata-sheet.pdf"
orphan_file,"","","solutions/weather-station/sales-sheet.pdf","https://anchor-sales-copilot.vercel.app/api/public/doc?path=solutions%2Fweather-station%2Fsales-sheet.pdf"
orphan_file,"","","spec/anchor-products-spec-v1.docx","https://anchor-sales-copilot.vercel.app/api/public/doc?path=spec%2Fanchor-products-spec-v1.docx"
